review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,review_length,normalized_rating,Polarity,Subjectivity,Sentiment
R22UAMCN4TG4AR,B07PXGQC1Q,5.0 out of 5 stars Apple never disappoints - Replacements,DS,5.0,"Had to replace an old pair which I had for about 5 years, 1 stopped working. These earbuds are comfortable, cone through clearly and very easy to set up and use.My only disappointment was that I bought them a month before Prime days and were selling $30. less.",,AHLBLNTKIM4WCQBCLTWOGEBOUMWQ,1,0,Set: Without AppleCare+,Apple AirPods,48,1.0,0.05666666666666668,0.55,Neutral
R1VH7HIU5JKN46,B07PXGQC1Q,5.0 out of 5 stars Great,ZH0517,5.0,"I love this product, easy to use, the quality of the sound amazing and very clear, the battery life last alot, I charge it like once a week, it fits perfectly in the ears and remains stable, voice control is amazing and helpful as well as volume control",,AHGILCIKAN7QXTCCCZFOTD7RMSKA,1,0,Set: Without AppleCare+,Apple AirPods,48,1.0,0.4579166666666667,0.6497916666666668,Positive
R3UGBOSJGKCZLX,B07PXGQC1Q,5.0 out of 5 stars airpods,Larry B.,5.0,"Whats to say here. They are apple airpods, sound great, nice features, great battery life. Especially like the feature were it pauses play when you take one out of your ear and starts back up when you put it back. I don't often give 5 stars but these are excellent.",,AGS7NWFTXDVRXYRT6WKX3RC6QIDQ,1,3,Set: Without AppleCare+,Apple AirPods,50,1.0,0.45000000000000007,0.6125,Positive
R1B82BKCOETNDS,B07PXGQC1Q,5.0 out of 5 stars Absolutely worth the price!,Justin,5.0,"They are great for work, super clear audio and others can hear me just as good as if I was using my phone for calls. They don’t sit in my ears as well as the Apple AirPod Pros do but everyone is built different.",,AGCKVISKT5FOOOTVEBVILYM6KSEA,1,0,Set: Without AppleCare+,Apple AirPods,44,1.0,0.38666666666666666,0.6,Positive
R3HO6W251FQ4OV,B07PXGQC1Q,5.0 out of 5 stars the best headphones ever!,Erin,5.0,I love my Beats but they don’t have the ability to speak and listen without the cord and I needed something efficient for my work meetings. It connects to my laptop and phone and they don’t take too much space up. Easy to use. Comfortable.,,AG7XKFVX2HON3NH4LELFKPK2SMPA,1,0,Set: Without AppleCare+,Apple AirPods,45,1.0,0.3833333333333333,0.6083333333333334,Positive
R1LJ5OSLG6J0P8,B07PXGQC1Q,4.0 out of 5 stars Not bad at all,EricK,4.0,I’ve been wanting these ever since they came out over 5 years ago. For some reason couldn’t bring myself to spend the money. Bought much much cheaper no name brand pairs that were bad. Really bad. When I seen the price come done so much for the Apples I couldn’t resist.What a difference! Pairing is so effortless with all my Apple devices. Controls work amazing as well as hands free Siri. Only complaint is the volume could be a little louder but that maybe just me.I haven’t had them long so I’ll update later on. Either adding another star or deducting stars for relatability issues.,,AFNMQDQI4U43OQWJQTOR6SWPAXAA,1,3,Set: Without AppleCare+,Apple AirPods,105,0.75,-0.044318181818181784,0.503030303030303,Neutral
R3BSRNAUFIKEIX,B07PXGQC1Q,5.0 out of 5 stars Excellent Sound Quality,Amaure,5.0,"The sound quality of these AirPods is impressive for their size. They deliver clear highs and rich lows, making music and podcasts sound great. The audio performance is more than sufficient for everyday listening, whether you’re commuting, working out, or just relaxing.",,AF6RVLNRTNTO753MSCUY4RIBYBLQ,1,0,Set: Without AppleCare+,Apple AirPods,42,1.0,0.421875,0.5979166666666667,Positive
R2JDL02VL2SKG9,B07PXGQC1Q,5.0 out of 5 stars Awesome,Evan Peterson,5.0,A+ but noise cancelling is the way to go. Without cancellation of all the voices talking at once with the smart head phones my office is impossible to hear or understand whats actually transpiring.I found without the noise cancellation these worked great if I wanted to turn the value up to max all the time.,,AFGHZCBYAK4DTERRUJP7OLC6FXSA,1,0,Set: Without AppleCare+,Apple AirPods,55,1.0,0.08690476190476193,0.6232142857142857,Neutral
R1LDYWI2W806EF,B07PXGQC1Q,5.0 out of 5 stars Comfortable to wear and great sound,Amazon Customer,5.0,"I have a hard time finding ear buds that stay in my ears but these do, are comfortable to wear and have a great sound quality. They pair with my phone and watch easily and last a long time.",,AENE44HU2TFMV2RNXLBFGYGW25UA,1,0,Set: Without AppleCare+,Apple AirPods,39,1.0,0.2416666666666667,0.5416666666666667,Positive
RHVHAQQMDRK3O,B07PXGQC1Q,5.0 out of 5 stars Good,Amayra,5.0,"I bought them refurbished but they literally looked brand new , came in the Apple box and everything . Clean and literally looking new ! Sound quality is good , connected very well ! No issues at all",,AFE3SP6Z4YTCPK5OW4ZAZQTT6DDA,1,0,Set: Without AppleCare+,Apple AirPods,38,1.0,0.33724747474747474,0.48484848484848486,Positive
R1WR51XGV93XV,B07PXGQC1Q,5.0 out of 5 stars Airpods for the WIN,Shaun,5.0,Nothing beats the convenience of popping out the Airpods and immediately connecting to your Apple devices. The smart switching to whatever device is playing audio is the standout feature that is a must-have if you use multiple Apple devices.,,AFTIMHMGQ42F4ZJ7BTF574VB5NDA,1,0,Set: Without AppleCare+,Apple AirPods,39,1.0,0.10714285714285714,0.32142857142857145,Neutral
R3AX0TU3YETJI4,B07PXGQC1Q,5.0 out of 5 stars Apple quality,Cesar,5.0,"Excellent AirPods !The sound clarity , fit and stay , comfort , quick charging , and more are on point. Like to alternate use between this gen and the next gen for different activities and media.",,AF6J63NDFFOTZ6FATC3TJ23OFI7Q,1,0,Set: Without AppleCare+,Apple AirPods,36,1.0,0.32916666666666666,0.425,Positive
R2HNS2E85HV413,B07PXGQC1Q,5.0 out of 5 stars Just buy these already....,Amazon Customer,5.0,"This is my second pair of AirPods, same generation...Best purchase ever!! I gave my first pair to my niece and had to get another pair for myself. JUST BUY THEM ALREADY!!!!Quick shipping, no issues whatsoever.",,AESTUPKC2K24EZTWE4LTTTJSBZ4Q,1,0,Set: Without AppleCare+,Apple AirPods,35,1.0,0.08333333333333333,0.15277777777777776,Neutral
RYEN5U02MZYOM,B07PXGQC1Q,"4.0 out of 5 stars Excellent ear buds, except...",Ted M,4.0,"I have forever used a pair of noise-cancelling headphones for air-travel. They are obviously bulky, but fit into my briefcase nonetheless. They are outstanding for music and movies - doing their job cancelling out engine noise.I wanted smaller headphones... a reputable product, for an upcoming international trip. At first pass, I was extremely impressed out of the box! Great sound, bass, and comfort. I then put my new AirPods to the test on a recent domestic flight. Unfortunately, I was unimpressed with entire lack of noise cancellation, and the need to turn the volume darn near all the way up just to hear audible voices in movies.I can't imagine working out in these (bouncing around), but I can see where these would serve well elsewhere. I will make these work for my international flight... using the AirPods as my sole source for music and such. They are incredibly small and compact for travel, and hold an outstanding battery charge. Glad I purchased these... just not my go-to for preferred (again), air-travel purposes.",,AFKRA7ORESRTTSVDVUQUKLKHCUKQ,1,7,Set: Without AppleCare+,Apple AirPods,172,0.75,0.18201581027667985,0.5179512516469039,Neutral
R3N9OZQW4SMJIQ,B07PXGQC1Q,5.0 out of 5 stars A gift for my daughter,Gali Unique,5.0,The sound and comfort is great. It was a gift for my daughter’s birthday and she can’t take them out. They stay charged for a good amount of time and doesn’t take long to charge up.,,AEOE24DBPPPWWVOU3MCRH6CARTPA,1,0,Set: Without AppleCare+,Apple AirPods,36,1.0,0.4625,0.5375,Positive
R2XWXAKO6WNZ6T,B07PXGQC1Q,"5.0 out of 5 stars These air -pods total awesome, the sound+ I for got take them out my pocket of my jeans ...",bj SOK,5.0,"This is a super product, the sound is awesome. I for got to take them out of my jeans, and put them through a machine wash... they still work and sound awesome...thank you bj. sok.",,AFOJHREOIR6VOJH5OL5TK6IKNXZQ,1,0,Set: Without AppleCare+,Apple AirPods,35,1.0,0.5333333333333333,0.6166666666666666,Positive
R3LA9IVAXXM02W,B07PXGQC1Q,5.0 out of 5 stars 2nd set,Rebe,5.0,"First took 3 hrs to due, hope this lasts longer the teen worked the first set to death so we will see how this goes. Teens are hard on things so I'll hope for the best",,AGEA3BKSIKAF5ZG6OQIQZ3WOAMMQ,1,0,Set: Without AppleCare+,Apple AirPods,36,1.0,0.18055555555555555,0.31388888888888883,Neutral
R2U4SA3UMOUK6M,B07PXGQC1Q,5.0 out of 5 stars Good,Sonora,5.0,"These have survived being put through the washing machine 😅 highly recommend. Wound quality is good, can be uncomfortable in your ear after a long time so I wouldn’t recommend for small ears. Easy to use.",,AFYAYNSSVTHQO23G2GAELRNVE3CQ,1,0,Set: Without AppleCare+,Apple AirPods,36,1.0,0.08222222222222222,0.6288888888888889,Neutral
RU386S548TUQ8,B07PXGQC1Q,4.0 out of 5 stars Got these only because newer ear buds never fit my ears,MariaS,4.0,"Everyone knows that these are an old product from Apple. But I ordered other Apple or different brands of ear buds, and absolutely none of them felt comfortable in my small ear canals. Even the ones with multiple rubber things small enough to supposedly fit. All of the styles I had to return got far greater reviews for sound quality, and they all allow you to see the amount of battery charge left on the case.These earbuds have so-so sound quality, and I never use them for phone calls. So I can’t speak about that aspect. The choices of what you can tap on either the left or right side for are limited. Other ear phones or buds have multiple ways you can touch your right and left sides, to get sound levels, on/off, next track, answering phone, etc. The main thing these do is allow you to use Siri, as they are an Apple product, albeit several models “old.” The main drawback to these is that you cannot look at the case to see how much battery charge is left. You must open the case up when your Bluetooth area is open within your phone’s or iPads’ setting, in order for that to tell you the battery percentage for both the ear buds and the case which can charge them. That is kind of a pain. They do hold battery percentage fairly well, I can say.",,AE7T57CQOLJAYEZIWYZFIY4JO5EQ,1,4,Set: Without AppleCare+,Apple AirPods,237,0.75,0.13480392156862744,0.3744397759103642,Neutral
R2SIZTE5AH43XO,B07PXGQC1Q,4.0 out of 5 stars Good sound quality,Kindle Customer,4.0,"These function very well as long as I’m inactive. I really like them for Zoom calls, phone calls, etc., which is the primary reason I ordered them. The few times I’ve tried them when active, however, they didn’t stay in place very well and even fell out of my ears while bending over on two occasions, which is the reason for 4 stars instead of 5.",,AFLVF4CDEPOYPKUM7VKNMGAVGAVA,1,0,Set: Without AppleCare+,Apple AirPods,66,0.75,0.0880952380952381,0.34285714285714286,Neutral
R2UUNPZZZZVE4P,B07PXGQC1Q,5.0 out of 5 stars Great quality！,Muriel,5.0,"They are perfect for my work conference calls that I have weekly and for listening to podcasts and audiobooks not the most expensive or high-tech, but they are perfect for what I use them for simple and delivery was really fast and got here early in the morning before I went to work, which is better than you can say for a lot of delivery services.",,AEPQXJQFA73GJQV2G3C3AYDDASMA,1,0,Set: Without AppleCare+,Apple AirPods,66,1.0,0.35000000000000003,0.6196428571428572,Positive
R13R91RT0NLD40,B07PXGQC1Q,5.0 out of 5 stars Worth the money!,Jennifer,5.0,"I was talking to my daughter on the phone when I put these in without telling her and she asked what happened. I told her I put in my air pods. She said, that was weird, I was having a hard hearing you but the minute you put them in all the background noise went away.",,AHAWXEUTDNLICQFRIAX724VIG5HA,1,1,Set: Without AppleCare+,Apple AirPods,56,1.0,-0.39583333333333337,0.7708333333333333,Negative
R1WFBM2YZDE8X0,B07PXGQC1Q,5.0 out of 5 stars Definitely recommend,Leona,5.0,"The volume was nice love how I can turn the music on or off & play the next song just by the tap of the ear bud good for work ,car rides and working out definitely recommend",,AH3U5PDG57MZWDCBQP44DNVCYVCA,1,2,Set: Without AppleCare+,Apple AirPods,37,1.0,0.36,0.54,Positive
R2Y3GT5P3NI7NZ,B07PXGQC1Q,5.0 out of 5 stars Great price and buds!,Trisha S.,5.0,Love these! Apple never disappoints! The price I paid on Amazon was a bargain at $79! Highly recommend! Easily connects to my iPhone without issue and clarity and sound is perfect!,,AGRISJKQHURY7KHC5KYB5IRAJ7FA,1,0,Set: Without AppleCare+,Apple AirPods,31,1.0,0.6019791666666666,0.6746666666666667,Positive
R3V4GDOZVB7OJQ,B07PXGQC1Q,5.0 out of 5 stars Their amazing,Iriana McGowan,5.0,"They came a early I ordered them on Monday and they came on Wed without prime I've never had airpods before but these are amazing they are brand new no dirt, scratches or anything. I also have an android and was scared they wouldn't connect but they did easy connection will buy again if need be!😊😊",,AE6GC6BGMWUDCPT2BCV6AHIIWR5Q,1,1,Set: Without AppleCare+,Apple AirPods,56,1.0,0.31742424242424244,0.621969696969697,Positive
R14TLN50450UTZ,B07PXGQC1Q,4.0 out of 5 stars They're alright,hard bold eggs,4.0,"Honestly, I still just use my wired ones all the time. I just have an adapter, it's fine. These things only last a couple hours. I use my headphones for way longer than that. It's nice that you can ping them to find them but also it's pretty easy to find a mass of white cord, so I don't really lose my corded ones either.",,AEH2UCDSB5J5DUO2GJQMR5MTDRKA,1,1,Set: Without AppleCare+,Apple AirPods,65,0.75,0.2777777777777778,0.6111111111111112,Positive
RUAQI0JR6JXCP,B07PXGQC1Q,5.0 out of 5 stars The BEST Airpods,samuel alemu,5.0,"These are the best Airpods I bought a second pair.. Its actually a pair i can grab onto and stick it my ear not some pro pods that are half size of my thumb.. Promotes germ stuffing in your ears.. I don't think I am the only one that feels that way about these older airpods.. I hope apple goes back to the longer sleek style like these.. LOVE THEM SO MUCH.. They also have. Great noise cancellation.. And kicks the sound quality up a notch. Appear sleek and comfy AAAA ++. Feels awesome as I can always just stick one of these in my ear like a real Bluetooth.. (hahaa, remmeber those)",,AEZSRA2KNN7MSIBJSAH6PFGCJDCA,1,2,Set: Without AppleCare+,Apple AirPods,113,1.0,0.3153846153846154,0.39615384615384613,Positive
R1Y4QQC1C8B1HW,B07PXGQC1Q,5.0 out of 5 stars Can’t go wrong with Apple,Dee,5.0,"""I recently purchased these Apple earbuds as a gift for my daughter, and I couldn't be happier with my choice! From the moment she opened the box, her eyes lit up with excitement. The sleek and modern design of the earbuds is simply stunning, and they fit perfectly in her ears without any discomfort. The sound quality is exceptional, delivering crisp and clear audio whether she's listening to music, watching videos, or taking calls.What impresses me the most is the seamless integration with her Apple devices. The earbuds connect effortlessly to her iPhone and iPad, allowing her to enjoy her favorite content without any hassle. Plus, the convenient charging case ensures that she always has enough battery life to get through the day.As a parent, it's important to me that my daughter has access to high-quality products that enhance her everyday experiences, and these Apple earbuds certainly deliver. They make the perfect gift for anyone who appreciates superior sound quality, comfort, and convenience. I highly recommend them to anyone in search of top-notch wireless earbuds!""",,AG2WRDUYOVZ6S45XAT3HD7SC3UTA,1,7,Set: Without AppleCare+,Apple AirPods,175,1.0,0.3950432900432901,0.6255194805194805,Positive
R1EZ0DHTVFXICX,B07PXGQC1Q,5.0 out of 5 stars Airpod 2nd generation,Christian Reyes,5.0,This product is very good for a day of relaxing or if you need to take a break from outside noises the sound cancellation on this product beats many others and I'm surprised that they have a well fit and are very durable if your looking for some ear buds these are the ones to go for,,AEFI2YFPXTGDBS6AH7J22BTJCRQA,1,0,Set: Without AppleCare+,Apple AirPods,57,1.0,0.3585714285714286,0.4757142857142857,Positive
R1JI95LMK10LWC,B07PXGQC1Q,5.0 out of 5 stars Great sound quality,Sondra Strother,5.0,I am a first-time AirPod user. I was impressed by how easy I was able to set up the AirPods on my phone. The sound quality is excellent and they are very comfortable.,,AGF4RXDDGOPQWU45PQXKB45YJNGQ,1,0,Set: Without AppleCare+,Apple AirPods,33,1.0,0.6422222222222222,0.8097222222222222,Positive
R2U4AKAP8SQQP8,B07PXGQC1Q,5.0 out of 5 stars Nice Sound,littlebear,5.0,I prefer these AirPods to the newer versions as I find they fit better and are easier to put in and take out. The sound is good and they are easy to connect.,,AG2KAAPNCSH2IDQTJ6JHWV6CJDVA,1,0,Set: Without AppleCare+,Apple AirPods,33,1.0,0.4866666666666667,0.5466666666666666,Positive
R316RJ2ZLSCZTL,B07PXGQC1Q,5.0 out of 5 stars Wife Loved Them,marz,5.0,My wife loves the AirPods I purchased for her. She wanders around the house singing along with her music and ignores me when I try to speak to her “sorry honey I can’t hear you.”,,AHCPI3EYMKLBUNZHZJFLTEP5LJVQ,1,0,Set: Without AppleCare+,Apple AirPods,35,1.0,-0.5,1.0,Negative
R1SEUOITOI3H7F,B07PXGQC1Q,4.0 out of 5 stars Charging case loses battery quickly,MAMAx3,4.0,Bought these as a replacement for the AirPods I bought a few years ago. The charging case on these is quicker to notify me of low battery status… planned obsolescence? Having to make the product lower quality so we’re more inclined to buy the newer model? I’m satisfied enough with them for the price and am not willing to pay the higher cost for the newer models.,,AFWCDGV2C467CN4POY25NWNKESMA,1,0,Set: Without AppleCare+,Apple AirPods,67,0.75,0.13214285714285715,0.5214285714285715,Neutral
R1AI11DYTD53WE,B07PXGQC1Q,5.0 out of 5 stars Wireless Freedom and Crystal-Clear Sound - Apple AirPods 2nd Gen Redefine the Earbud Experience,Danny,5.0,"The Apple AirPods (2nd Generation) are a game-changer in the world of wireless earbuds, offering a seamless and immersive audio experience that sets a new standard for convenience and sound quality. With their intelligent design, easy setup, and exceptional performance, these earbuds are a must-have accessory for anyone seeking unparalleled audio freedom.The standout feature of the Apple AirPods (2nd Generation) is their effortless wireless connectivity. With the proprietary Apple H1 chip, pairing the AirPods with your iPhone, iPad, or Apple Watch is a breeze. The moment you open the case, the AirPods automatically connect to your device, allowing you to enjoy your favorite music, podcasts, and calls instantly. The seamless transition between devices ensures a hassle-free and uninterrupted listening experience.The AirPods deliver crystal-clear sound quality that elevates your music and audio content. With custom-designed drivers and enhanced bass response, the earbuds produce rich, full-bodied sound that captivates your senses. Whether you're listening to your favorite tunes, watching movies, or making phone calls, the AirPods deliver impeccable sound that immerses you in the moment.The AirPods are designed to adapt to your needs. Thanks to built-in optical sensors and motion accelerometers, the earbuds know when they are in your ears and automatically pause playback when you remove them. This smart feature not only saves battery life but also ensures that you never miss a beat when you need to take a break from listening.Apple's signature Siri voice assistant is seamlessly integrated into the AirPods. With just a double-tap, you can activate Siri to control your music, make calls, check the weather, and more, all without needing to take out your iPhone. The hands-free operation adds convenience to your daily routine and allows you to stay connected and informed while on the go.The AirPods' charging case provides extended battery life, ensuring that your earbuds are always ready to use. With up to 5 hours of listening time and more than 24 hours of total battery life when using the charging case, you can enjoy your favorite audio content throughout the day without worrying about running out of power.The sleek and minimalistic design of the AirPods complements any style. The earbuds fit comfortably in your ears and stay securely in place, making them suitable for all-day wear. Additionally, the AirPods are sweat and water-resistant, making them ideal for workouts and outdoor activities.In conclusion, the Apple AirPods (2nd Generation) redefine the earbud experience, offering a perfect blend of convenience, sound quality, and intelligent features. With effortless wireless connectivity, crystal-clear sound, and seamless integration with Siri, these earbuds provide a truly immersive and enjoyable audio experience. Whether you're a music lover, podcast enthusiast, or simply seeking a reliable hands-free accessory, the AirPods are the epitome of wireless earbuds done right. Experience the freedom of wireless audio with the Apple AirPods and elevate your listening experience to new heights.",,AGMQXHEIWDUFRJOXG5MPM7GILZBA,1,72,Set: Without AppleCare+,Apple AirPods,472,1.0,0.3060760667903526,0.5152001060164325,Positive
R8UYZBFIIA7LN,B07PXGQC1Q,5.0 out of 5 stars YESSSSSSSSSSS,kait 🤍,5.0,"I don't like the newer version that like suction cups to your ear, these work perfect for me as I have a desk job. I saw complains about them falling out of ears but I am not running around the office or doing jumping jacks so it's not a problem to me. Great sound",,AF5DDXAKMEGYXFTMLSC53MSFZTHA,1,0,Set: Without AppleCare+,Apple AirPods,54,1.0,0.7333333333333334,0.7166666666666667,Positive
RU95WOWEDCEB3,B07PXGQC1Q,5.0 out of 5 stars Love the Buds!,Patty Star,5.0,The Second Generation sound just as good as my friends twice as much newer ones. I highly recommend getting these instead. Great for music and my audio books. Wish I had got them sooner.,,AG7BUYQZ5DMTO75EKH3JRG7B5D2Q,1,0,Set: Without AppleCare+,Apple AirPods,34,1.0,0.37666666666666665,0.41500000000000004,Positive
R3005JT1BTQHJB,B07PXGQC1Q,5.0 out of 5 stars Great!,CH,5.0,"First pair of air pods! They fit well, the sound quality is great, holds a charge well. Not complete noise cancelling which I appreciate. If you are listening to one and put in the other one it changes immediately! I was on the phone and told the person that I was using my air pods and they couldn’t believe it! 10/10 recommend.",,AE6P2VLDIKRDI7GYSVHXEJKLOLQA,1,0,Set: Without AppleCare+,Apple AirPods,62,1.0,0.27786458333333336,0.44305555555555554,Positive
RUI1CTDDJWE49,B07PXGQC1Q,5.0 out of 5 stars It Came in Brand New and works properly,BAOBAB,5.0,"To be honest the negative reviews scared me, but when the AirPods arrived they did not disappoint great buy for $80, its crazy how apple charges them for $120 and here for $80.",,AHC7VQ6V7LBUHS3Q5O324YZM55WQ,1,0,Set: Without AppleCare+,Apple AirPods,33,1.0,0.12500000000000003,0.7374999999999999,Neutral
R224F75GHJA8EF,B07PXGQC1Q,5.0 out of 5 stars Don't charge them too much because otherwise their battery will lower their amps.,Julia Zamora,5.0,"I really love them, they sound loud and their battery lasts a long time, they are original Apple, it's the same price that is in the iPhone store ..... run to buy them cheaper with Amazon",,AETSRHFTBH73RREQJTVYS6JAATUA,1,0,Set: Without AppleCare+,Apple AirPods,36,1.0,0.22083333333333333,0.5125000000000001,Positive
RQ3OQ1GR738OK,B07PXGQC1Q,5.0 out of 5 stars Perfect sound,J. Pascy,5.0,Great soundWorks well every timeEven syncs with my TV as well phone and other devicesJust don't wear them near a body of water -- if they fall in they're done,,AFS3YTZDGDC3D5VGBC7CDUDFSQGQ,1,0,Set: Without AppleCare+,Apple AirPods,30,1.0,0.25833333333333336,0.5083333333333333,Positive
R20TUDFIQS2ZHU,B07PXGQC1Q,5.0 out of 5 stars Great!,wang,5.0,"My wife lost one so I bought a new one for her, she loves it! Great deal when I bought, and easy to use and charge. She always uses it to listen music.",,AHUPWQ54H5XZOVNUQMYMZTGPWYTQ,1,0,Set: Without AppleCare+,Apple AirPods,33,1.0,0.4679292929292929,0.6792929292929294,Positive
R3IMPH1KZV8UD,B07PXGQC1Q,5.0 out of 5 stars Great AirPods,Erin Miller,5.0,"I needed a new pair of AirPods because my old ones finally bit the dust and these were exactly what I was looking for. They arrived quickly, in pristine condition, and work beautifully.If you are looking for noise cancellation, I would recommend a newer generation of Pros because these only shut out a bit of the noise unless you are absolutely blasting your music. Because they do not have the same design as the Pros with the squishy ear bud, they can sometimes get a little uncomfortable for long periods of wear. I don’t typically spend more than an hour or so with them in, so this is not an issue for me.",,AF7O3XH6TTU6SC22W2YCCQL6VCFA,1,22,Set: Without AppleCare+,Apple AirPods,113,1.0,0.047348484848484834,0.5638111888111889,Neutral
R32KNTDY5Z8EVS,B07PXGQC1Q,5.0 out of 5 stars I love these wireless ear buds!,Clockwork Angel,5.0,"They're really useful when listening to music and laying down on one side. I don't have to worry about snagging and pulling on my devices!Noise cancellation may not be the best, but it's fine. I have no complaints over it. I figure with wireless earbuds like these, it wouldn't cancel out everything.I would still recommend these earbuds!",,AGFMDYNLVYCARQPIHMRWEUHFABJA,1,1,Set: Without AppleCare+,Apple AirPods,57,1.0,0.41631944444444446,0.27222222222222225,Positive
RR457U5OJSG0V,B07PXGQC1Q,5.0 out of 5 stars SUPER NICE!,kelly,5.0,"I like AirPods are the perfect combination of convenience, sound quality and stylish design. Their seamless integration with Apple devices allows me to enjoy music and calls effortlessly. The sound quality of AirPods is simply amazing - clear highs, deep bass and good isolation from ambient noise create an impressive audio experience. With auto-on and plug-in functionality, AirPods are ready to use almost instantly after they're taken out of the box. This makes them an ideal choice for an active lifestyle and travel. Additionally, their ease of use and long battery life make them a great choice for daily use. Without a doubt, AirPods are more than just headphones, they are part of my daily experience that makes my day easier and brings pleasure to listening to music and communicating.",,AFJCEENVCLFEU77WOMSVZ2CODQLQ,1,1,Set: Without AppleCare+,Apple AirPods,130,1.0,0.346031746031746,0.5523809523809524,Positive
RGLXYB2VOK5UR,B07PXGQC1Q,5.0 out of 5 stars Perfect for teenage daughter,Jacquin S.,5.0,My daughter got a pair for free from her friends and those were stolen. I purchased these even though it was a downgrade hoping she would be happy. I must say I haven't seen her without them since the day I bought them she loves them. I'm happy she is happy! We have not had any issues with these air pods,,AEAVCGIFXZUAI7AV6YCTDQHWM2TQ,1,0,Set: Without AppleCare+,Apple AirPods,61,1.0,0.75,0.95,Positive
RAALA6N3MSY8L,B07PXGQC1Q,5.0 out of 5 stars Love these,Amazon Customer,5.0,My husband goes to bed early because he has to get up early for work. I stay up and watch TV and now I don’t have to worry about waking him up.,,AEGLDOOHOKLZ6DFLNZ2YMZNK44UA,1,0,Set: Without AppleCare+,Apple AirPods,32,1.0,0.1,0.3,Neutral
R1URI7P6DEK0VK,B07PXGQC1Q,5.0 out of 5 stars Works as good as the first pair I purchased 4 years ago,Carl Wittig,5.0,"These are hands-down, my favorite way to use earphones. I very much like either in the ear or the regular over the ear style headphones. They last a decent amount of time, easy to recharge and easy to pair to a lot of different devices. If this pair broke, or I lost them I will buy a third pair identical to these.",,AG2G2LSSXDLGBQCREZQKVBT7INTQ,1,0,Set: Without AppleCare+,Apple AirPods,62,1.0,0.19925925925925925,0.4818803418803419,Neutral
R12E7NHC73GPK8,B07PXGQC1Q,"5.0 out of 5 stars So far, so good.",Trish L.,5.0,I’ve purchased cheaper earpods before and they didn’t work well. These do just what they’re supposed to. The sound quality is good. They fit well. They link up quickly and easily. Charge quickly.,,AGKKEJ426MNFGUJQ24L46BARZCNA,1,0,Set: Without AppleCare+,Apple AirPods,33,1.0,0.43333333333333335,0.5388888888888889,Positive
R3MP52OSQGGH8W,B07PXGQC1Q,5.0 out of 5 stars Best AirPods ever,Dulce Abreu,5.0,"I have never been super comfortable with ear buds or whatever, but THESE are great! The volume is not bad, it’s pretty good, it fits great! And is super easy to use!",,AEGIGPT6EBNPSQZJOKTLSAXT2W6Q,1,0,Set: Without AppleCare+,Apple AirPods,32,1.0,0.5453703703703704,0.7481481481481481,Positive
RF6NPL0VCUTQN,B07PXGQC1Q,4.0 out of 5 stars Wish I would have bought them sooner,Amazon Customer,4.0,"I love these. Very light weight, durable and easy to take with you. These have changed my life. Holding and iPhone to your face is for suckers. I don't realize that I have them in most of the time. Touch activation is nice to pause movies or music or to advance to another track. I also like with phone software upgrades, I can use them to amplify sounds like a speaker that is far away. I just wish the battery lasted longer but 4 hours of use is pretty great for something this small.",,AE7YEJNUABMNFDE73PKHIA7HXQOQ,1,1,Set: Without AppleCare+,Apple AirPods,94,0.75,0.31533333333333335,0.7793333333333334,Positive
R3BNE6QT5I5EY7,B07PXGQC1Q,5.0 out of 5 stars Amazing!,Selin,5.0,"AirPods came amazing, they were clean, had amazing sound quality with fast charging and nice volume control! Will buy again if anything happens to mine! They’re also easy to content through iPhone!",,AH4NYHGNAWAAYW3KNCWOBR7DSIBA,1,0,Set: Without AppleCare+,Apple AirPods,32,1.0,0.5208333333333334,0.7619047619047619,Positive
R3UE3Y6S4UY5RC,B07PXGQC1Q,5.0 out of 5 stars Excellent Apple airpods,Amormexicanos,5.0,"The sound clarity and quality are excellent. I bought them over a year ago, or more ,for my teen daughter. They fit comfortably and stay charged for days, after everyday constant use . The case stays charged even longer. She's dropped these a million times on ceramic tile and they have never broke or even scratched the surface.",,AFS4W3MQFQEGDXS3WH5KDM7W3M2Q,1,0,Set: Without AppleCare+,Apple AirPods,58,1.0,0.31249999999999994,0.5041666666666667,Positive
R1FWNXJ072NRTY,B07PXGQC1Q,5.0 out of 5 stars Good,They work great!,5.0,"The AirPods were delivered fast, sound quality is good, volume control too, charge perfectly and the battery last a lot and they fit great, it comes with the charging cord.",,AH3A5Q5LHUSKDV4FAPBMUF3XBREA,1,0,Set: Without AppleCare+,Apple AirPods,30,1.0,0.5,0.5452380952380953,Positive
R3R1YSTUQIN66T,B07PXGQC1Q,5.0 out of 5 stars fit better than airpods 3 or pro,Ralph,5.0,i try to upgrade by buying the pro . they end up slipping out of my ear everytime i smile or doing some workout . really bad for such an expensive airpod. but this one fit perfectly sometime i even forget they re into my ear because they are so light . the only thing dont go to the gymn with this one cause they will not transfer call really clear after a few months . but after that they really good,,AEBPPUOWYKQB7A5H3JUBU2O7CSHQ,1,0,Set: Without AppleCare+,Apple AirPods,82,1.0,0.11666666666666668,0.5208333333333331,Neutral
